105,1904,292.6,2023-04-26 09:23
106,730,406.37,2023-05-17 14:41
107,201,1.62,2023-07-07 13:05
108,1627,214.48,2022-09-13 23:04
109,113,80.7,2023-06-17 11:39
110,718,94.95,2023-01-24 09:00
111,991,180.35,2023-03-06 13:10
112,265,491.56,2022-04-29 20:56
113,839,125.97,2024-02-12 05:12
114,1953,192.04,2024-03-07 18:32
115,1385,496.33,2023-01-23 17:01
116,415,75.85,2023-01-14 05:04
117,1061,162.62,2023-09-30 17:07
118,1976,466.69,2022-05-04 22:34
119,91,252.75,2024-01-29 02:31
120,1888,238.11,2023-03-25 04:58
121,1873,169.64,2022-05-16 21:47
122,1812,390.91,2023-06-29 11:32
123,373,340.55,2022-09-25 14:14
124,1320,88.75,2022-06-10 23:30
125,1559,486.78,2024-03-27 03:15
126,1368,162.35,2022-11-22 09:54
127,745,368.95,2023-07-04 21:01
128,1530,155.44,2022-09-03 07:47
129,1918,125.74,2023-04-12 01:11
130,131,233.91,2024-03-10 15:06
131,1548,456.91,2023-01-17 10:09
132,973,27.61,2022-08-23 12:06
133,1159,235.61,2023-08-08 01:33
134,821,100.8,2023-08-21 00:29
135,946,457.79,2023-01-07 19:42
136,503,479.12,2023-08-06 02:53
137,1519,8.46,2023-07-08 06:27
138,1763,205.15,2022-12-08 12:38
139,1556,292.63,2023-10-18 22:10
140,1534,367.38,2022-08-28 20:03
141,367,289.27,2022-05-07 03:01
142,95,22.51,2022-11-01 09:51
143,1244,397.14,2024-04-13 13:13
144,1887,67.44,2023-10-19 02:19
145,1860,131.7,2023-09-07 10:13
146,1362,358.75,2023-11-27 03:00
147,1491,354.75,2023-06-05 01:14
148,494,278.31,2022-08-19 12:49
149,1184,258.74,2024-04-07 12:07
150,1584,472.3,2023-02-21 08:59
151,4,206.4,2022-11-28 08:18
152,1119,477.39,2024-01-13 03:47
153,1073,437.05,2023-01-19 04:17
154,469,161.23,2022-09-28 03:49
155,1772,353.28,2023-04-18 16:22
156,898,319.32,2023-08-11 14:40
157,682,211.83,2023-07-18 19:03
158,381,424.8,2023-04-28 05:53
159,695,419.57,2024-04-07 09:25
160,1760,116.45,2023-06-18 15:21
161,292,431.27,2023-09-30 10:16
162,1092,194.05,2022-09-10 22:27
163,1409,109.73,2022-11-28 20:08
164,1806,209.59,2024-02-18 20:06
165,1882,321.0,2023-11-22 23:24
166,1071,336.74,2022-09-25 02:13
167,1012,11.01,2022-05-02 05:49
168,1240,232.27,2022-11-14 06:28
169,331,361.51,2022-06-08 17:57
170,1409,141.65,2022-06-22 05:33
171,1342,181.98,2023-03-16 00:43
172,1590,251.57,2023-06-17 17:25
173,1055,93.54,2022-05-19 23:41
174,1134,466.86,2022-11-03 13:40
175,957,332.99,2024-02-05 18:33
176,277,242.36,2023-05-16 16:04
177,440,192.3,2023-02-07 05:48
178,1781,451.61,2024-01-02 03:54
179,632,156.21,2024-01-30 00:12
180,1189,23.04,2023-09-07 14:17
181,293,20.87,2023-01-02 17:57
182,1257,462.57,2023-09-18 06:10
183,971,197.99,2023-08-01 00:36
184,777,131.81,2023-02-07 01:09
185,1261,66.59,2023-12-23 19:15
186,1514,239.68,2022-09-05 06:57
187,897,33.65,2023-03-05 04:57
188,234,210.49,2023-07-31 21:40
189,1397,27.96,2022-12-20 20:31
190,1486,350.6,2023-10-03 06:42
191,1110,355.12,2022-06-06 05:14
192,1410,448.56,2022-06-28 18:35
193,1549,149.46,2023-12-14 14:34
194,1099,389.03,2023-02-25 19:11
195,987,62.23,2022-07-24 22:40
196,1290,15.17,2023-12-05 05:41
197,90,379.28,2023-01-29 09:14
198,1408,282.48,2022-11-12 05:04
199,743,16.48,2023-10-23 17:49
200,303,367.64,2022-09-16 23:39
201,1761,294.29,2023-12-13 06:42
202,230,218.72,2024-02-21 16:09
203,1523,464.54,2022-11-06 04:48
204,872,195.42,2024-02-10 09:04
205,36,77.19,2023-05-20 19:58
206,1226,225.35,2023-09-18 10:03
207,1278,364.5,2023-02-25 04:12
208,1116,289.0,2023-07-30 18:56
209,775,453.26,2024-01-07 19:27
210,1319,455.01,2023-10-16 22:10
211,1387,9.04,2023-10-10 02:53
212,1756,389.18,2022-06-12 00:47
213,1136,464.75,2023-12-25 03:54
214,936,241.07,2023-04-28 19:51
215,1661,45.22,2023-05-12 01:45
216,1982,462.8,2023-11-10 14:02
217,87,103.9,2022-06-24 22:32
218,1695,479.99,2022-12-09 01:42
219,475,294.89,2023-10-27 20:51
220,1074,237.17,2024-02-22 00:25
221,18,88.85,2022-12-14 20:54
222,1059,14.91,2022-05-23 19:21
223,1379,446.71,2022-10-11 15:48
224,770,413.94,2023-01-09 10:14
225,1062,2.66,2023-12-17 13:32
226,1367,488.76,2023-09-14 12:39
227,1489,99.05,2023-08-25 17:48
228,545,240.12,2022-05-19 12:31
229,1675,36.38,2023-02-11 04:51
230,1007,248.48,2023-05-07 06:42
231,43,437.5,2023-08-28 19:28
232,1680,435.66,2022-12-05 04:51
233,739,277.98,2022-07-08 03:25
234,1796,311.09,2024-03-30 16:02
235,1364,40.56,2023-11-26 22:15
236,559,461.6,2023-06-05 01:47
237,271,64.69,2023-07-17 20:12
238,946,77.38,2023-07-27 03:51
239,934,46.24,2022-05-13 17:06
240,1172,210.73,2022-12-09 18:33
241,411,301.28,2024-02-16 03:29
242,727,471.19,2023-12-21 12:41
243,853,449.6,2023-01-30 03:56
244,339,255.95,2023-11-27 09:11
245,557,364.54,2024-04-12 02:54
246,249,459.98,2022-07-31 19:17
247,1687,52.92,2023-03-17 05:05
248,544,14.18,2022-05-24 21:08
249,1464,236.86,2022-06-22 17:15
250,1751,104.59,2023-07-19 18:53
251,1894,436.64,2023-09-17 01:43
252,294,437.13,2023-03-12 20:31
253,835,492.97,2023-06-25 04:48
254,1037,256.51,2022-08-20 04:41
255,481,33.42,2023-12-13 18:30
256,1546,437.18,2023-09-09 14:05
257,603,419.42,2024-03-02 01:26
258,1037,342.66,2023-11-29 18:22
259,1311,37.56,2022-07-28 23:32
260,1216,31.62,2022-05-13 19:11
261,139,62.55,2022-11-25 01:27
262,1281,82.71,2022-08-15 20:43
263,448,151.36,2023-06-16 12:29
264,317,203.62,2022-12-07 10:07
265,319,166.01,2023-08-23 21:58
266,708,360.77,2022-12-03 01:13
267,1830,12.98,2022-06-03 07:34
268,276,26.4,2023-12-11 04:32
269,65,22.28,2023-01-26 09:04
270,1093,308.61,2022-12-28 23:11
271,1842,6.44,2024-01-30 19:32
272,789,185.65,2022-06-06 10:55
273,1062,252.51,2023-07-01 11:41
274,311,477.57,2022-05-17 15:28
275,950,222.0,2023-06-17 14:27
276,558,337.46,2023-09-06 07:12
277,1109,39.71,2023-08-22 14:17
278,1919,171.36,2022-09-17 05:34
279,1195,397.51,2022-06-18 14:43
280,699,152.06,2023-09-15 15:38
281,511,200.2,2022-04-21 18:58
282,1857,266.62,2023-09-19 13:37
283,1281,60.01,2022-05-21 15:27
284,461,57.48,2022-11-28 02:27
285,1175,379.63,2023-01-10 07:48
286,177,455.17,2022-09-08 11:35
287,1276,455.47,2024-03-03 02:51
288,801,336.21,2022-11-25 19:29
289,288,22.19,2024-01-07 23:35
290,1088,399.49,2023-11-28 13:20
291,572,38.17,2023-01-11 12:44
292,1611,287.25,2022-05-03 20:35
293,643,282.86,2022-05-06 19:35
294,1394,238.01,2022-10-21 12:38
295,75,222.33,2023-05-25 18:35
296,587,466.5,2022-05-23 13:11
297,1812,78.59,2023-02-15 00:31
298,1856,146.06,2022-06-12 16:46
299,1877,163.73,2024-01-23 12:04
300,1777,48.27,2023-03-18 17:40
301,1683,395.01,2023-09-16 09:34
302,692,298.56,2023-07-05 12:50
303,294,272.17,2023-09-29 01:24
304,152,30.51,2022-07-06 23:23
305,1490,391.73,2023-10-17 01:06
306,211,77.44,2022-10-05 11:05
307,536,91.06,2022-07-27 09:27
308,1048,118.98,2023-05-07 16:40
309,1256,446.58,2022-08-17 08:11
310,1723,160.66,2023-04-28 01:36
311,766,359.97,2023-11-20 09:24
312,1308,306.26,2024-01-07 11:23
313,1468,406.87,2024-03-23 22:10
314,1285,457.17,2023-06-28 05:20
315,1067,490.84,2023-02-15 16:38
316,1095,24.83,2024-01-19 13:47
317,162,26.63,2022-06-17 01:03
318,786,18.12,2024-04-03 21:11
319,1858,155.18,2023-10-07 06:01
320,272,284.55,2022-06-21 14:44
321,1070,11.09,2023-04-14 15:56
322,783,303.43,2022-09-23 14:21
323,1342,421.82,2023-12-01 06:06
324,363,362.72,2023-12-30 23:06
325,1622,463.85,2023-08-15 02:43
326,655,390.64,2024-04-12 11:04
327,297,14.65,2023-06-25 13:55
328,1966,246.45,2023-08-04 13:35
329,476,75.46,2022-09-18 19:58
330,898,102.0,2022-10-27 15:21
331,507,334.7,2023-01-04 11:54
332,342,146.75,2022-06-07 12:56
333,746,294.39,2023-04-18 23:13
334,493,61.82,2023-11-15 11:25
335,1623,442.79,2023-01-11 02:37
336,858,389.39,2022-11-15 13:35
337,1297,418.31,2024-04-02 18:11
338,1943,270.07,2024-03-22 20:51
339,1228,423.83,2022-08-22 05:58
340,1299,189.93,2024-01-12 19:49
341,1026,186.68,2023-06-06 05:30
342,1606,185.71,2022-05-01 03:55
343,1966,429.49,2024-03-26 08:33
344,1670,429.81,2023-12-30 19:45
345,1926,390.4,2022-07-23 23:30
346,1218,366.94,2023-11-30 08:47
347,956,68.61,2022-11-13 19:55
348,1466,164.15,2022-07-04 23:38
349,656,301.95,2023-05-24 13:14
350,668,184.23,2022-08-29 23:33
351,507,470.49,2023-07-15 13:53
352,1240,19.07,2022-05-21 01:14
353,227,62.27,2023-01-22 13:14
354,60,173.38,2023-09-26 00:41
355,1822,185.37,2023-09-27 02:52
356,546,310.22,2024-02-01 02:56
357,578,453.9,2023-02-10 11:14
358,913,84.09,2023-02-07 14:29
359,22,162.01,2022-05-15 19:01
360,842,435.28,2024-02-16 20:07
361,240,391.74,2022-10-18 02:48
362,890,61.06,2023-08-01 20:02
363,1301,318.43,2023-03-14 12:26
364,325,231.3,2022-12-08 11:18
365,1752,410.67,2023-03-20 09:58
366,1059,307.27,2022-09-16 10:26
367,1901,147.3,2023-09-14 01:04
368,948,456.26,2022-05-26 14:37
369,1212,166.44,2023-02-01 21:40
370,1309,409.13,2023-02-19 02:02
371,1690,415.01,2023-12-27 02:34
372,557,174.33,2022-08-05 22:05
373,1259,67.28,2022-08-27 23:42
374,1667,496.82,2024-01-30 22:37
375,1385,268.74,2023-03-25 04:28
376,249,107.49,2024-03-01 00:02
377,1581,210.38,2023-01-16 23:24
378,512,363.41,2022-12-02 23:12
379,222,159.13,2023-09-19 13:59
380,331,131.17,2022-06-12 13:44
381,1643,350.46,2022-11-24 02:24
382,1474,240.66,2023-07-14 04:32
383,845,23.52,2022-08-28 03:56
384,1004,345.47,2023-11-15 23:54
385,1476,119.37,2022-07-02 16:10
386,460,20.18,2023-01-05 18:09
387,865,32.69,2022-12-13 21:13
388,1070,247.58,2022-09-03 22:06
389,445,401.72,2022-10-15 07:44
390,434,86.78,2023-07-27 01:39
391,51,72.0,2023-11-30 22:09
392,108,89.42,2023-09-15 11:32
393,1120,237.61,2024-02-21 12:29
394,1604,96.26,2023-10-12 10:03
395,1360,344.18,2023-09-01 15:11
396,198,335.84,2023-12-04 15:40
397,1050,4.99,2022-08-31 07:52
398,146,10.82,2022-10-10 19:25
399,481,86.9,2022-04-26 17:50
400,1917,395.08,2022-11-17 11:16
401,188,493.26,2023-06-13 00:03
402,1157,445.09,2023-10-14 03:47
403,1881,426.71,2023-08-29 09:45
404,708,424.32,2023-02-19 10:44
405,1811,120.01,2022-07-19 07:29
406,1320,322.01,2023-07-15 00:10
407,1013,370.51,2023-03-01 01:06
408,1120,190.18,2023-05-07 08:33
409,952,182.9,2022-11-21 18:37
410,1382,418.79,2022-05-25 15:16
411,1067,423.18,2024-02-05 20:26
412,742,134.36,2023-03-28 15:34
413,205,380.72,2024-01-09 10:22
414,817,289.36,2022-11-05 04:26
415,276,32.45,2022-06-13 00:41
416,564,366.12,2022-11-22 02:03
417,1626,477.19,2023-07-02 01:29
418,1439,144.61,2023-05-19 16:49
419,1581,116.74,2023-05-10 04:52
420,1937,486.46,2023-06-15 16:20
421,1660,98.04,2023-02-13 20:33
422,898,203.35,2024-03-20 16:32
423,314,261.39,2024-01-22 04:27
424,699,212.01,2024-03-27 16:34
425,1048,269.58,2023-10-31 07:23
426,341,204.74,2024-01-26 01:03
427,572,340.3,2023-03-17 15:37
428,1036,51.47,2023-05-03 08:48
429,1449,425.39,2022-05-20 15:30
430,501,352.97,2022-12-28 14:00
431,263,117.63,2024-02-18 09:38
432,191,454.35,2023-02-07 07:44
433,1699,496.44,2022-12-18 07:43
434,209,299.49,2024-03-22 12:57
435,1981,276.12,2022-07-06 03:48
436,757,251.88,2023-02-23 15:57
437,1493,112.43,2024-03-21 12:06
438,1902,306.14,2022-06-11 14:28
439,1792,272.29,2022-09-08 04:13
440,400,175.13,2023-12-26 20:44
441,1627,94.5,2022-08-10 22:40
442,1843,321.39,2023-01-19 09:21
443,1379,339.95,2023-12-10 18:23
444,245,455.85,2023-05-30 02:53
445,519,276.57,2023-10-25 14:02
446,1794,413.82,2023-10-11 12:00
447,1733,346.55,2024-01-20 05:06
448,1009,7.8,2023-02-19 21:57
449,1318,150.31,2023-06-16 02:43
450,1827,255.09,2022-07-24 03:08
451,1943,241.99,2024-01-27 02:15
452,445,477.12,2023-05-26 06:45
453,497,19.33,2023-10-09 17:13
454,705,469.77,2022-09-18 14:40
455,791,104.89,2022-12-25 13:56
456,1004,270.76,2022-09-29 16:05
457,1690,394.02,2023-02-10 21:06
458,935,149.71,2023-11-03 18:17
459,1745,392.52,2022-08-03 01:05
460,149,424.4,2023-03-30 00:05
461,276,284.8,2023-10-14 17:06
462,1027,404.99,2023-01-09 16:59
463,551,66.07,2022-09-05 08:18
464,883,351.3,2022-05-14 01:03
465,1293,291.28,2023-03-25 01:10
466,631,64.38,2023-04-01 12:27
467,639,234.84,2023-11-03 19:27
468,1513,101.25,2023-06-06 12:54
469,1303,73.83,2023-07-15 18:02
470,127,74.3,2023-07-03 12:09
471,1783,310.83,2024-03-24 15:04
472,260,393.49,2022-11-21 19:34
473,997,73.52,2023-01-22 22:09
474,1578,47.76,2023-07-13 19:27
475,392,28.1,2023-08-09 03:14
476,1056,169.07,2023-10-31 00:22
477,249,199.54,2022-11-03 23:35
478,299,273.56,2022-12-07 04:32
479,838,76.36,2023-03-19 10:03
480,1756,386.23,2023-05-20 04:55
481,1591,299.55,2024-01-04 07:31
482,234,420.54,2023-10-09 12:21
483,496,317.57,2023-05-25 10:56
484,1185,440.85,2024-01-27 22:54
485,358,114.38,2024-01-16 16:49
486,1796,479.74,2022-07-22 12:12
487,1212,43.25,2023-04-07 01:26
488,1582,341.65,2022-08-18 09:03
489,1187,280.05,2024-03-07 18:19
490,116,46.05,2022-08-15 22:53
491,1260,381.13,2023-06-21 04:17
492,1430,497.85,2022-12-01 14:56
493,571,76.89,2023-05-13 01:24
494,1823,58.68,2023-12-07 00:58
495,777,172.83,2023-12-18 10:24
496,1385,449.54,2023-08-06 10:50
497,370,360.93,2023-02-19 05:43
498,1818,448.22,2022-05-11 05:03
499,378,99.77,2022-11-17 21:27
500,1348,256.7,2023-04-12 21:57
501,480,243.14,2023-04-05 08:56
502,677,76.62,2022-12-10 06:09
503,999,344.33,2023-06-28 18:53
504,1043,269.55,2023-12-17 11:55
505,1324,329.21,2022-09-23 09:24
506,769,136.38,2023-11-14 18:25
507,1603,255.44,2023-02-17 03:31
508,817,262.2,2023-12-25 09:33
509,1228,244.25,2023-07-20 02:13
510,708,12.88,2022-11-29 12:12
511,386,447.4,2023-11-21 04:30
512,1709,336.08,2022-11-06 16:26
513,84,243.83,2023-10-26 18:45
514,1262,353.72,2022-10-24 13:58
515,255,114.63,2022-10-03 04:29
516,387,133.55,2022-04-22 08:22
517,478,190.26,2022-07-04 04:54
518,1272,258.64,2022-05-03 12:26
519,1149,297.59,2022-09-29 17:58
520,1166,458.8,2023-09-28 10:25
521,1103,323.52,2023-07-08 02:25
522,1146,148.24,2023-11-21 02:07
523,1494,5.34,2023-12-15 03:11
524,1572,306.38,2023-12-13 19:07
525,876,498.86,2023-11-14 10:35
526,847,324.36,2023-02-18 01:26
527,1823,403.8,2022-11-09 21:51
528,415,200.23,2024-03-03 20:48
529,1699,150.09,2023-04-01 08:41
530,910,98.91,2023-08-08 14:12
531,1908,353.24,2023-05-13 09:05
532,774,52.89,2023-09-19 23:31
533,318,308.62,2023-04-19 15:55
534,1878,58.44,2023-07-28 21:24
535,754,1.77,2022-04-21 17:59
536,201,259.6,2023-07-19 17:12
537,1402,2.8,2023-07-02 14:11
538,1981,332.37,2022-08-16 16:02
539,1591,20.83,2024-04-05 14:29
540,682,296.38,2023-09-10 18:37
541,1986,309.12,2023-01-21 04:53
542,1185,355.68,2023-10-09 21:37
543,1481,478.95,2024-02-22 21:51
544,464,339.0,2023-01-15 23:04
545,1678,300.74,2023-07-09 07:31
546,49,460.43,2023-02-17 09:31
547,1950,433.96,2023-05-16 01:28
548,1752,395.04,2023-01-28 05:15
549,590,196.27,2022-08-09 03:35
550,1026,301.34,2023-07-01 10:22
551,429,62.68,2023-06-19 12:42
552,84,22.23,2022-11-03 12:32
553,1016,399.48,2022-10-08 09:42
554,1375,499.52,2023-07-19 15:53
555,1114,155.49,2022-10-02 03:49
556,252,444.38,2023-06-16 12:06
557,870,73.88,2022-11-25 07:06
558,348,356.0,2024-02-15 11:37
559,1879,492.33,2024-04-06 06:49
560,1009,83.59,2024-02-26 21:14
561,896,340.62,2022-07-23 00:23
562,267,222.51,2022-07-26 10:55
563,1967,22.67,2023-10-22 15:34
564,1400,192.16,2022-04-21 18:15
565,179,399.99,2023-10-08 18:05
566,524,418.69,2023-07-28 02:30
567,1721,14.81,2023-02-07 09:02
568,1781,491.62,2022-05-26 03:12
569,1048,414.06,2022-06-15 04:14
570,273,187.97,2022-08-19 23:55
571,1359,424.84,2022-06-29 11:20
572,869,49.74,2024-01-08 02:13
573,202,206.01,2024-03-20 03:21
574,1213,472.62,2024-04-07 08:49
575,817,65.73,2024-02-11 11:14
576,1120,31.89,2023-11-23 00:14
577,758,41.93,2023-11-21 15:41
578,1268,428.25,2023-10-31 09:37
579,1466,207.35,2023-06-17 09:49
580,1051,243.38,2023-02-21 16:23
581,483,298.68,2022-08-12 12:42
582,384,436.14,2023-11-02 06:20
583,1783,231.15,2023-05-12 22:44
584,934,430.11,2023-12-16 07:54
585,376,499.56,2023-08-15 11:49
586,1534,341.52,2023-06-24 13:55
587,787,414.41,2022-05-26 10:53
588,397,411.37,2023-04-20 00:48
589,802,412.78,2023-09-16 07:58
590,573,240.53,2023-03-28 13:53
591,936,231.82,2023-01-29 08:39
592,1096,442.89,2022-08-26 03:31
593,1436,480.44,2023-08-13 06:59
594,1771,333.02,2022-11-16 02:16
595,224,124.79,2022-09-06 23:40
596,356,59.24,2023-11-03 03:30
597,847,283.1,2022-07-19 17:50
598,1979,145.82,2022-08-02 03:38
599,1521,179.84,2024-01-25 19:51
600,654,471.62,2024-02-11 16:10
601,586,372.19,2023-01-26 04:32
602,519,95.4,2023-05-22 12:49
603,1602,7.86,2022-05-25 13:27
604,207,250.82,2024-02-11 19:23
605,1576,171.46,2022-04-25 02:33
606,90,276.91,2024-02-14 19:34
607,1247,298.66,2024-02-07 19:21
608,187,126.31,2023-04-15 17:53
609,153,445.44,2022-12-05 00:15
610,221,243.98,2023-12-29 06:05
611,1202,466.1,2022-05-05 12:25
612,14,483.82,2024-01-08 08:57
613,1486,58.62,2024-04-07 18:02
614,1732,278.85,2022-11-02 01:37
615,11,97.41,2023-09-02 19:47
616,1339,40.64,2023-03-12 18:55
617,1807,243.0,2022-05-02 08:21
618,1154,377.66,2024-01-22 21:39
619,1143,265.71,2022-06-14 17:52
620,854,315.07,2023-08-14 11:33
621,1543,433.86,2023-04-09 13:44
622,1712,480.7,2023-05-11 02:18
623,673,43.93,2023-09-20 05:08
624,1033,45.35,2022-08-28 13:00
625,1781,64.77,2022-11-23 20:20
626,1309,231.72,2022-08-27 17:47
627,1322,3.18,2024-01-12 18:39
628,1155,484.8,2023-03-10 04:26
629,1598,395.61,2022-10-02 08:19
630,1039,85.85,2023-02-27 08:16
631,1752,218.62,2022-11-07 16:32
632,1112,282.29,2023-09-19 08:31
633,795,353.98,2022-09-09 12:35
634,1608,194.65,2022-04-22 21:46
635,1444,27.88,2023-06-01 22:04
636,1159,272.83,2023-04-28 02:22
637,544,273.44,2022-11-03 09:58
638,144,377.97,2023-04-08 06:59
639,1003,473.76,2022-07-29 03:26
640,663,460.17,2022-09-11 11:47
641,833,464.41,2022-07-18 04:57
642,893,163.36,2022-09-17 05:35
643,1149,413.34,2022-08-16 19:24
644,417,35.66,2023-06-17 08:12
645,764,198.77,2023-04-06 01:27
646,1928,102.87,2024-04-04 02:55
647,1672,414.54,2024-04-13 08:16
648,442,121.19,2024-03-02 19:50
649,471,353.7,2023-03-20 01:23
650,904,65.45,2023-08-30 15:14
651,1244,403.42,2023-02-01 19:32
652,666,489.32,2023-02-22 14:51
653,785,74.78,2023-01-06 08:10
654,522,327.56,2023-01-22 11:49
655,1670,9.35,2022-10-14 10:57
656,1749,458.65,2022-06-03 18:13
657,1504,52.42,2022-05-20 23:12
658,1290,338.95,2022-04-22 06:36
659,1677,436.79,2022-06-10 02:26
660,1895,472.09,2023-06-15 00:37
661,1091,112.96,2023-01-06 08:30
662,1490,9.98,2022-05-07 22:58
663,680,349.95,2024-02-12 19:33
664,1791,394.54,2024-03-03 17:07
665,537,385.47,2023-06-20 18:40
666,792,260.71,2023-12-29 20:39
667,1483,313.29,2024-01-06 15:40
668,1109,5.31,2024-02-14 05:25
669,461,444.91,2022-08-08 04:30
670,1298,311.99,2022-08-27 23:54
671,528,258.75,2024-03-09 22:21
672,1407,498.67,2024-01-07 21:09
673,1335,405.82,2022-12-31 14:00
674,1498,271.69,2022-10-26 12:48
675,15,53.78,2024-04-15 19:04
676,1289,499.15,2024-01-05 03:47
677,1327,11.22,2022-11-08 07:15
678,555,306.74,2023-11-18 20:51
679,61,17.55,2022-12-15 20:25
680,1454,244.76,2022-12-31 18:02
681,1389,180.52,2023-11-29 22:59
682,574,290.84,2024-03-05 21:30
683,908,387.75,2022-05-02 16:13
684,1377,357.7,2022-11-03 16:17
685,413,151.44,2024-02-22 01:49
686,956,434.36,2023-02-03 12:54
687,334,53.61,2024-01-25 14:50
688,1314,480.04,2022-09-21 11:50
689,361,216.83,2022-06-27 15:24
690,5,322.43,2022-12-15 20:30
691,1191,460.99,2022-12-06 21:58
692,1990,31.41,2022-06-21 02:35
693,1104,469.45,2023-04-29 03:05
694,613,171.49,2024-02-09 08:10
695,1558,418.5,2022-09-25 02:13
696,541,201.91,2022-05-02 03:33
697,740,237.23,2024-01-21 06:23
698,225,445.26,2023-05-30 02:38
699,1510,150.54,2023-11-26 10:59
700,475,222.77,2022-10-19 20:50
701,1211,434.76,2023-05-11 03:04
702,1666,44.09,2023-11-25 15:28
703,1979,296.32,2024-01-28 22:58
704,1057,25.92,2022-12-15 11:36
705,1737,181.92,2024-03-05 03:02
706,1913,443.94,2024-02-17 10:35
707,109,246.17,2023-10-21 07:21
708,496,63.57,2023-08-27 13:39
709,262,215.89,2023-03-29 20:53
710,552,52.52,2022-07-20 21:54
711,1583,390.7,2022-09-12 10:58
712,462,89.12,2022-08-16 10:35
713,1120,193.21,2024-03-28 11:33
714,1542,375.99,2022-05-25 13:38
715,60,29.44,2023-12-16 00:58
