185,573,475.92,2023-04-03 05:42
186,864,267.03,2022-06-21 11:00
187,878,72.92,2022-05-11 10:25
188,236,117.58,2023-10-12 04:35
189,229,80.39,2022-10-11 20:40
190,732,298.28,2024-03-14 09:00
191,938,432.9,2024-04-09 22:08
192,157,369.89,2024-02-19 09:04
193,749,125.71,2022-12-10 20:42
194,1610,397.59,2022-12-18 13:06
195,1807,23.15,2023-07-31 04:43
196,1556,139.28,2023-10-26 14:38
197,1102,2.36,2023-05-06 18:44
198,780,77.87,2023-07-02 22:28
199,129,425.84,2022-10-18 23:48
200,389,186.67,2023-05-09 20:16
201,918,424.41,2023-06-30 22:05
202,503,398.19,2023-02-19 17:07
203,1912,160.35,2024-03-19 06:37
204,1524,94.9,2023-04-25 22:29
205,1795,346.3,2022-09-26 23:29
206,1546,46.15,2023-09-04 22:31
207,1268,15.37,2023-01-13 16:25
208,1348,315.87,2024-03-04 13:37
209,1594,355.88,2022-12-10 01:37
210,653,213.08,2023-03-02 19:42
211,1696,296.42,2022-05-29 16:48
212,838,45.94,2023-12-12 20:35
213,1640,151.77,2024-04-05 19:32
214,1047,70.36,2023-05-06 03:51
215,671,230.97,2023-12-31 20:58
216,827,229.29,2022-07-04 17:03
217,393,142.95,2024-02-17 00:30
218,426,346.37,2023-02-09 19:03
219,1313,395.85,2023-12-08 04:04
220,45,222.49,2022-12-02 17:16
221,491,126.24,2022-05-26 02:01
222,199,474.84,2022-09-16 01:59
223,440,399.52,2023-11-22 01:35
224,1054,320.75,2023-05-29 10:12
225,1544,155.11,2023-10-04 20:38
226,846,217.46,2023-01-17 23:49
227,1178,109.05,2023-08-02 08:41
228,672,147.42,2022-09-24 05:40
229,904,95.12,2023-08-08 21:17
230,798,217.76,2023-09-15 11:14
231,572,3.55,2023-03-11 21:56
232,440,156.51,2023-07-01 18:58
233,206,419.54,2024-04-27 07:42
234,602,462.06,2023-05-24 12:45
235,1669,416.89,2023-07-23 06:28
236,1393,385.37,2024-01-06 10:44
237,269,174.66,2023-10-20 19:48
238,204,214.41,2024-01-29 00:13
239,1511,421.16,2022-11-08 06:00
240,1502,230.9,2022-11-09 14:12
241,1217,401.77,2023-11-18 20:18
242,1969,438.05,2023-10-25 18:03
243,1981,432.89,2023-01-23 14:56
244,975,22.55,2022-05-10 23:06
245,199,437.87,2022-06-29 09:52
246,1117,227.32,2024-01-15 04:17
247,1057,416.99,2023-10-26 02:06
248,1561,22.71,2023-02-25 09:15
249,566,209.02,2023-03-26 11:22
250,1257,462.23,2023-06-29 06:16
251,1154,244.06,2023-01-20 08:00
252,1414,129.95,2024-03-08 12:02
253,1498,64.15,2023-03-14 05:04
254,1960,315.5,2022-10-14 04:45
255,1822,296.32,2023-11-30 15:44
256,1185,203.16,2023-11-12 15:33
257,1133,190.75,2023-09-05 03:00
258,1386,423.92,2022-10-30 00:22
259,73,133.26,2022-09-07 12:30
260,765,284.07,2023-02-06 23:39
261,1075,185.18,2023-11-12 11:03
262,891,260.2,2023-01-04 02:05
263,557,336.79,2023-07-01 02:03
264,1794,495.53,2023-02-27 07:38
265,871,70.63,2023-01-11 18:49
266,592,318.66,2022-06-15 03:23
267,1865,79.33,2023-01-27 01:15
268,873,424.76,2023-11-01 03:30
269,1748,441.84,2024-02-10 22:30
270,500,143.21,2024-01-15 00:59
271,1678,192.08,2023-02-11 20:00
272,1640,486.53,2023-05-12 12:18
273,915,253.38,2024-03-05 14:16
274,238,305.77,2024-04-23 01:16
275,1508,27.49,2023-08-03 02:35
276,257,3.12,2023-06-09 03:39
277,1934,309.22,2022-08-28 22:04
278,1556,275.76,2024-01-25 13:19
279,1746,380.0,2023-05-14 19:50
280,1167,251.27,2023-03-05 05:09
281,306,60.93,2022-07-22 17:39
282,1557,435.38,2023-01-17 17:31
283,1179,181.77,2023-07-30 00:32
284,341,466.51,2023-02-18 22:15
285,381,487.18,2023-03-06 14:43
286,486,70.57,2022-06-08 19:27
287,1037,418.65,2024-04-26 21:55
288,1204,304.62,2023-07-21 23:37
289,475,483.15,2023-10-04 18:03
290,54,130.39,2023-01-04 01:57
291,840,240.18,2023-09-01 23:24
292,116,188.51,2023-06-29 18:01
293,362,85.38,2024-02-11 18:30
294,1443,89.64,2022-08-05 16:18
295,1417,318.56,2024-02-26 04:37
296,319,187.48,2023-10-07 16:40
297,99,166.22,2023-04-19 12:06
298,1215,175.67,2022-10-04 08:00
299,1031,478.46,2023-04-11 09:04
300,862,15.12,2022-12-03 02:05
301,259,66.53,2023-09-10 21:39
302,886,172.4,2023-12-21 17:44
303,713,133.51,2024-03-14 11:24
304,1932,38.22,2023-05-27 21:48
305,87,219.88,2022-12-06 11:34
306,404,113.32,2022-08-01 02:01
307,1950,468.05,2023-08-17 16:24
308,1191,136.93,2023-03-11 23:31
309,442,432.22,2024-01-25 23:27
310,1019,202.51,2024-02-21 13:32
311,1912,492.45,2023-05-21 17:00
312,477,276.91,2023-10-12 04:35
313,1935,306.72,2023-11-25 17:08
314,273,178.29,2022-10-20 10:53
315,1030,20.29,2023-01-06 20:36
316,1583,51.47,2023-05-02 08:09
317,1496,249.56,2023-11-16 12:04
318,1828,75.91,2023-10-22 01:31
319,286,15.83,2024-01-14 16:46
320,289,298.26,2024-03-11 09:28
321,1336,121.48,2022-07-08 19:29
322,370,223.99,2023-01-17 02:42
323,239,66.09,2024-04-19 16:03
324,1540,111.68,2023-01-26 02:35
325,906,305.22,2022-10-04 03:17
326,450,160.6,2023-03-08 15:58
327,723,267.47,2023-01-21 10:33
328,911,462.26,2024-04-14 10:03
329,1314,166.07,2024-02-01 23:48
330,782,466.18,2022-10-24 09:00
331,1399,39.34,2023-07-21 07:10
332,1656,417.1,2023-08-02 14:35
333,1219,271.43,2023-09-14 09:08
334,1842,286.68,2022-10-09 16:31
335,226,55.26,2023-12-27 08:18
336,164,441.09,2024-02-25 08:24
337,96,83.41,2023-07-04 16:22
338,848,216.84,2023-11-27 01:08
339,1165,152.63,2024-03-08 08:09
340,1170,192.85,2022-06-02 18:55
341,394,52.13,2022-09-06 12:54
342,1417,208.64,2023-08-20 19:10
343,472,105.18,2023-04-09 17:37
344,1803,339.48,2023-05-21 13:25
345,1295,252.73,2022-05-22 06:02
346,1917,282.53,2022-10-12 08:17
347,780,94.01,2024-02-04 03:31
348,1297,81.32,2024-03-02 21:13
349,783,205.42,2023-06-15 19:10
350,1783,202.71,2023-04-20 07:49
351,1159,466.13,2022-10-31 10:02
352,1666,237.37,2023-02-27 21:36
353,130,32.12,2023-08-23 01:28
354,1372,193.7,2023-10-21 03:55
355,573,471.01,2024-04-14 18:06
356,1748,221.8,2022-05-15 12:15
357,1864,417.81,2023-08-08 00:37
358,148,322.85,2023-01-05 21:06
359,1167,381.06,2022-06-06 15:06
360,126,474.85,2022-09-26 01:24
361,774,327.23,2023-01-20 09:27
362,619,266.68,2023-08-04 17:25
363,1159,115.47,2022-11-11 12:20
364,843,490.71,2024-02-04 15:12
365,623,76.33,2023-10-01 05:17
366,866,265.24,2023-12-28 02:23
367,1688,180.3,2023-02-06 13:07
368,1220,321.02,2023-04-24 11:11
369,1405,70.44,2023-08-16 15:40
370,1137,442.57,2023-05-01 07:02
371,659,397.64,2023-08-01 02:55
372,1190,111.34,2022-09-25 01:37
373,1298,295.02,2022-08-03 01:54
374,1793,305.88,2023-04-20 21:28
375,501,182.05,2023-12-19 20:25
376,584,106.9,2023-03-31 08:58
377,1271,449.53,2023-03-18 11:03
378,973,92.97,2023-10-10 13:18
379,712,188.56,2023-06-12 06:23
380,523,472.46,2023-10-24 06:23
381,1141,158.01,2024-04-22 20:10
382,381,415.2,2022-10-23 20:15
383,1672,304.25,2023-05-11 06:58
384,34,200.83,2024-02-18 03:56
385,413,346.85,2024-04-04 21:44
386,1376,358.64,2023-01-29 08:53
387,256,323.38,2023-04-09 02:50
388,1134,70.05,2022-05-13 10:46
389,1459,258.29,2023-01-17 22:38
390,1831,282.06,2023-12-05 07:09
391,859,15.33,2023-08-29 04:15
392,1123,308.0,2023-10-20 19:29
393,1649,400.06,2023-05-09 19:22
394,1756,211.73,2023-09-09 19:46
395,1812,319.0,2022-08-07 21:34
396,1262,127.78,2023-06-09 11:23
397,1679,311.17,2023-12-02 04:26
398,34,470.04,2022-08-19 12:18
399,189,341.48,2023-05-20 21:19
400,477,205.04,2022-06-22 06:54
401,1353,36.08,2023-08-08 22:05
402,1503,100.29,2023-10-27 20:25
403,859,127.91,2023-04-25 20:24
404,1428,61.19,2024-04-02 10:57
405,919,450.79,2023-01-06 05:09
406,751,3.3,2022-09-06 12:56
407,1367,263.75,2022-08-28 15:20
408,1277,394.9,2022-06-29 21:28
409,1828,2.52,2023-09-29 14:17
410,811,160.21,2023-12-01 05:13
411,1881,250.26,2023-02-19 09:09
412,371,469.81,2024-02-20 10:06
413,1901,1.41,2023-02-18 01:56
414,585,405.15,2022-10-15 08:47
415,459,401.69,2022-07-10 16:54
416,556,177.66,2024-04-07 01:32
417,1756,450.13,2024-04-29 18:54
418,1261,349.75,2022-09-07 03:02
419,419,296.6,2024-01-18 00:17
420,81,326.24,2024-01-01 21:53
421,1428,314.78,2022-09-26 10:18
422,748,10.97,2024-02-07 04:10
423,290,190.16,2023-05-29 06:23
424,82,346.3,2022-10-09 09:56
425,282,399.62,2022-07-19 10:43
426,1072,233.24,2024-03-26 22:25
427,925,286.38,2022-07-13 14:32
428,791,358.0,2023-01-01 14:35
429,1451,391.26,2024-02-29 21:21
430,1500,148.63,2023-11-17 22:27
431,665,26.0,2023-01-28 13:54
432,1073,372.49,2022-05-23 12:26
433,1610,215.27,2023-07-04 04:50
434,847,372.71,2023-02-24 10:27
435,850,213.92,2023-03-06 20:27
436,967,274.28,2023-03-17 00:12
437,272,384.32,2023-02-18 04:26
438,58,130.18,2022-11-28 00:56
439,1202,368.77,2024-02-18 07:17
440,658,182.64,2023-01-28 07:36
441,243,124.61,2023-06-18 13:34
442,1576,442.72,2023-01-19 15:29
443,111,148.96,2023-07-14 02:43
444,359,182.8,2023-11-14 17:49
445,496,116.27,2022-08-05 02:57
446,115,454.86,2024-02-27 11:40
447,1863,179.74,2024-04-18 20:26
448,886,425.16,2023-02-21 22:31
449,274,230.91,2024-04-24 08:13
450,1772,247.01,2023-12-04 23:27
451,267,216.95,2023-01-25 10:55
452,1047,52.1,2023-10-11 02:52
453,954,88.75,2022-05-20 03:13
454,1610,3.24,2023-04-27 19:38
455,1564,61.67,2023-05-11 07:51
456,1232,482.18,2022-09-02 14:44
457,1667,18.48,2023-09-10 17:04
458,1582,222.37,2023-02-06 08:47
459,999,131.24,2024-03-31 07:15
460,1958,16.12,2023-10-29 02:28
461,481,485.76,2022-06-02 07:15
462,319,221.99,2023-05-23 15:46
463,1329,287.92,2023-02-25 18:40
464,1818,63.79,2023-01-10 11:05
465,804,113.64,2022-10-29 23:48
466,204,168.87,2022-06-27 10:41
467,862,62.81,2024-03-01 13:47
468,781,19.0,2022-11-03 09:30
469,1679,306.35,2024-04-23 02:32
470,384,488.34,2022-06-04 22:48
471,1240,387.06,2023-12-22 02:49
472,1447,106.61,2023-02-08 17:46
473,1521,31.02,2024-01-29 13:57
474,20,26.24,2023-11-30 15:16
475,1237,319.89,2023-10-18 08:54
476,1212,412.02,2022-06-08 14:07
477,1887,198.63,2022-07-09 13:55
478,107,184.77,2023-07-05 03:17
479,1908,246.73,2022-05-21 16:42
480,1463,126.07,2022-07-02 04:51
481,666,76.04,2022-05-28 02:20
482,213,182.89,2023-09-18 14:22
483,1934,180.54,2024-03-17 13:44
484,482,35.11,2024-04-02 14:22
485,916,56.21,2022-05-08 07:25
486,168,7.74,2023-05-27 22:02
487,1332,488.2,2023-01-24 07:34
488,1628,347.66,2023-04-12 01:52
489,1311,372.5,2022-08-12 22:53
490,28,10.38,2022-08-08 01:22
491,10,476.33,2024-01-16 06:52
492,1400,414.18,2022-12-28 10:53
493,147,43.16,2022-06-06 01:27
494,306,13.78,2022-09-19 01:57
495,202,4.98,2023-03-16 18:32
496,229,255.74,2023-12-02 18:46
497,1445,228.49,2024-04-04 22:24
498,1896,312.9,2022-06-04 09:24
499,1421,334.41,2022-06-21 21:54
500,967,336.44,2023-11-28 06:25
501,994,287.3,2024-03-23 12:23
502,826,414.31,2022-05-02 11:08
503,561,199.09,2023-05-16 21:19
504,1332,292.97,2023-06-11 22:56
505,937,212.85,2023-03-27 03:17
506,1133,480.89,2022-12-02 22:20
507,334,248.65,2022-10-25 06:50
508,1889,444.79,2024-03-31 17:14
509,240,7.98,2022-09-29 00:46
510,1244,190.63,2022-10-17 23:45
511,1136,409.21,2022-11-21 09:16
512,235,332.85,2024-01-25 00:06
513,907,176.08,2024-02-18 15:26
514,95,163.22,2022-10-30 07:36
515,1590,264.43,2023-09-20 21:15
516,876,289.22,2024-03-27 04:21
517,1802,466.82,2022-09-06 07:39
518,1693,164.37,2023-06-05 14:12
519,385,349.42,2023-06-13 01:07
520,369,428.14,2023-09-17 22:12
521,1512,197.44,2023-09-08 04:21
522,1121,250.74,2022-08-03 16:31
523,1962,487.59,2022-06-09 23:11
524,1829,208.71,2023-06-13 14:46
525,49,97.77,2023-09-04 16:13
526,740,116.67,2022-08-30 07:56
527,128,439.77,2023-02-09 01:57
528,306,21.15,2023-09-11 18:04
529,524,360.52,2023-11-08 11:57
530,345,446.95,2022-12-31 12:55
531,202,397.93,2023-06-29 16:15
532,682,40.19,2023-06-20 18:00
533,1095,229.46,2023-05-15 00:40
534,77,217.72,2023-10-23 15:54
535,1162,257.59,2022-12-04 05:34
536,1848,125.29,2022-06-30 16:56
537,675,215.55,2024-02-11 08:37
538,1362,304.57,2024-03-08 19:26
539,1767,391.7,2023-12-19 06:28
540,1842,362.8,2022-11-14 11:32
541,411,190.98,2023-10-04 19:48
542,986,387.91,2022-06-01 15:14
543,1516,27.23,2022-12-15 09:03
544,498,410.52,2023-08-12 04:16
545,1244,251.69,2022-08-05 20:01
546,910,409.2,2024-03-10 20:02
547,69,276.36,2022-05-08 02:38
548,1047,226.79,2022-08-16 04:42
549,1992,184.23,2022-08-11 03:11
550,922,261.09,2023-08-24 16:05
551,922,187.69,2023-09-03 11:57
552,1131,62.66,2023-05-20 08:11
553,1063,329.71,2024-02-23 17:18
554,266,315.97,2022-11-12 21:08
555,1241,496.32,2023-06-01 09:50
556,1623,453.75,2023-09-01 00:38
557,158,460.95,2023-01-16 10:36
558,629,7.87,2023-05-21 06:37
559,399,5.01,2023-08-12 23:40
560,1809,423.55,2023-09-27 20:00
561,230,102.97,2023-10-19 15:46
562,217,480.09,2023-08-02 13:17
563,250,451.61,2022-10-13 04:50
564,1562,338.63,2022-07-21 04:47
565,154,296.11,2022-08-02 03:21
566,1596,215.74,2024-01-20 01:18
567,16,127.05,2023-06-03 22:38
568,1628,95.54,2023-02-15 08:27
569,1641,33.54,2023-04-30 11:42
570,1594,302.37,2024-03-07 13:47
571,527,151.2,2023-11-14 14:45
572,515,426.19,2023-03-06 03:29
573,602,269.05,2024-03-09 21:55
574,368,24.9,2024-01-23 14:49
575,632,407.56,2024-01-31 17:47
576,84,126.98,2022-05-19 08:20
577,634,112.93,2022-12-15 09:30
578,1473,396.48,2023-11-19 20:56
579,1990,283.2,2022-10-26 20:50
580,352,39.45,2023-12-13 07:15
581,629,485.75,2023-06-03 14:57
582,446,251.83,2023-01-28 21:12
583,1783,230.39,2023-12-01 05:10
584,921,320.49,2024-01-05 04:04
585,825,165.21,2024-02-01 18:18
586,1772,238.68,2022-05-06 00:36
587,1261,360.76,2023-08-21 19:29
588,1129,395.48,2024-03-26 12:37
589,713,33.63,2023-12-13 22:27
590,879,144.51,2023-05-13 23:59
591,1127,75.29,2023-03-08 03:35
592,1872,54.29,2024-04-07 17:46
593,1492,208.37,2022-10-09 22:03
594,68,466.65,2023-12-23 20:11
595,1455,361.82,2022-09-06 23:11
596,1091,211.69,2024-01-31 07:01
597,352,414.66,2022-09-04 20:34
598,1964,351.83,2023-10-12 09:29
599,1767,485.68,2024-03-22 00:07
600,938,246.31,2023-02-22 20:14
601,698,212.98,2024-04-23 04:01
602,1590,121.01,2023-01-25 08:44
603,64,265.41,2023-04-19 04:52
604,731,61.68,2022-07-16 07:20
605,1063,249.86,2022-06-15 12:15
606,846,165.76,2023-06-06 17:23
607,536,208.97,2024-02-25 01:03
608,396,102.76,2022-11-20 01:14
609,1794,16.5,2023-10-12 08:19
610,704,248.98,2023-05-18 19:56
611,391,78.96,2022-07-30 02:17
612,1422,95.02,2023-01-05 17:52
613,1625,191.96,2024-03-17 19:25
614,1516,22.49,2023-12-22 03:52
615,1012,120.9,2023-07-27 16:51
616,1156,186.89,2024-03-04 20:31
617,877,273.2,2023-01-01 16:12
618,1784,209.15,2024-02-23 08:35
619,1732,373.32,2023-05-14 05:58
620,805,398.64,2024-02-23 15:33
621,1780,353.36,2023-09-27 23:56
622,12,265.22,2022-06-24 02:37
623,1803,66.19,2024-01-11 08:04
624,1337,415.21,2024-02-07 13:09
625,988,81.06,2023-07-23 00:54
626,1515,73.44,2024-01-07 10:00
627,723,125.07,2022-08-13 17:28
628,921,479.93,2023-09-07 01:14
629,208,447.46,2023-05-31 23:40
630,1761,64.4,2022-06-15 01:00
631,699,126.37,2022-08-12 01:07
632,294,456.1,2022-09-01 21:05
633,643,185.69,2023-06-20 21:58
634,1393,387.89,2023-05-29 19:55
635,1930,380.49,2023-04-11 04:58
636,706,243.92,2022-07-20 14:28
637,1272,305.1,2023-09-13 02:49
638,1238,10.29,2022-10-12 11:15
639,1455,446.05,2022-12-15 15:42
640,1237,75.26,2022-10-27 03:24
641,1566,315.84,2023-08-03 01:52
642,1288,288.99,2023-03-09 09:41
643,1832,391.13,2022-12-30 21:53
644,446,431.44,2023-07-16 12:06
645,1433,377.8,2022-11-25 06:40
646,1170,216.69,2023-08-02 16:08
647,1157,91.97,2024-02-05 05:08
648,1375,193.3,2022-07-23 18:00
649,1569,219.0,2022-11-10 05:08
650,139,199.18,2023-12-30 21:54
651,915,276.14,2024-04-05 10:49
652,1717,409.07,2023-03-17 02:21
653,1512,216.0,2023-04-25 22:14
654,1933,207.38,2023-12-29 19:02
655,1674,302.29,2023-09-01 06:24
656,201,99.26,2023-08-26 14:17
657,1552,177.64,2023-03-13 04:54
658,1278,398.07,2022-09-20 16:49
659,1511,6.84,2023-12-23 11:27
660,262,80.16,2024-02-09 11:32
661,1274,287.08,2023-01-18 18:49
662,776,177.83,2024-04-19 12:35
663,1135,341.19,2023-02-17 05:17
664,1254,40.65,2023-02-23 06:06
665,773,15.17,2023-07-30 08:34
666,386,52.5,2023-10-26 12:09
667,943,484.54,2023-10-24 04:40
668,25,150.57,2023-06-23 17:33
669,1699,288.16,2022-09-23 04:45
670,441,90.42,2022-07-04 14:12
671,809,467.94,2023-11-24 03:01
672,1327,412.63,2022-09-25 16:19
673,392,290.27,2023-12-25 08:01
674,251,405.68,2022-07-17 01:26
675,1705,453.31,2023-06-26 22:41
676,1532,170.17,2022-11-15 23:22
677,1788,211.86,2024-01-11 00:38
678,911,57.2,2024-01-02 17:22
679,1357,47.12,2024-03-06 20:14
680,155,100.93,2022-05-01 02:53
681,361,11.31,2023-08-20 06:11
682,499,36.06,2024-01-07 12:08
683,261,111.51,2023-06-07 15:51
684,1063,420.91,2022-07-28 17:44
685,173,310.02,2022-05-05 10:31
686,954,151.95,2022-10-03 05:09
687,721,401.34,2023-11-17 06:46
688,81,67.67,2023-01-10 15:07
689,1048,107.48,2022-11-12 00:54
690,1164,367.42,2023-04-01 09:20
691,1560,457.59,2022-07-14 20:30
692,228,303.88,2023-08-09 19:51
693,995,456.6,2023-10-19 05:32
694,808,322.25,2022-09-03 22:11
695,616,348.17,2023-06-21 12:31
696,1594,190.36,2024-03-17 11:20
697,1664,161.74,2023-05-02 11:04
698,655,390.29,2023-03-05 02:54
699,577,300.26,2022-08-03 05:37
700,1648,279.68,2024-01-01 23:46
701,1800,78.74,2023-03-04 03:09
702,430,323.64,2023-11-18 16:20
703,358,1.48,2023-06-07 08:23
704,150,318.55,2024-02-02 09:29
705,425,196.23,2023-06-19 04:42
706,1720,69.58,2022-06-18 01:29
707,1501,278.85,2023-07-17 11:44
708,367,164.1,2023-02-09 14:15
709,1025,20.36,2022-05-17 11:20
710,346,335.61,2023-07-23 08:26
711,503,12.78,2024-01-27 03:06
712,97,253.13,2023-08-11 07:42
713,679,449.2,2023-08-30 05:19
714,1666,110.3,2023-11-17 03:42
715,117,98.24,2024-03-21 12:16
716,390,369.98,2022-10-26 14:33
717,1995,261.99,2022-07-22 19:59
